owner_or_insured_id,Age,Gender,Education_Level
4518,28,M,Secondary
4643,40,M,Secondary
3819,67,F,Secondary
1374,23,M,Tertiary
10292,45,M,Secondary
3680,33,F,Primary_or_below
6239,42,M,Tertiary
7076,58,F,Tertiary
4060,31,M,Secondary
3789,79,F,Secondary
3785,65,F,Primary_or_below
3057,53,F,Tertiary
6448,75,F,Tertiary
7839,46,F,Primary_or_below
10999,67,M,Tertiary
5175,31,M,Secondary
4269,52,M,Tertiary
1039,46,M,Primary_or_below
5299,57,M,Tertiary
5318,48,F,Primary_or_below
4358,37,M,Tertiary
1353,58,M,Secondary
10139,45,M,Secondary
5399,53,M,Primary_or_below
9897,27,F,Primary_or_below
6999,69,M,Tertiary
7597,40,M,Secondary
5592,46,M,Primary_or_below
6198,48,M,Secondary
9238,29,F,Tertiary
4041,32,M,Tertiary
5948,29,M,Secondary
6796,25,F,Secondary
3526,53,F,Primary_or_below
9913,40,F,Secondary
2794,61,M,Primary_or_below
10468,78,M,Primary_or_below
5113,59,M,Secondary
7654,66,M,Tertiary
6598,80,M,Primary_or_below
6691,37,F,Secondary
4253,65,F,Primary_or_below
6801,49,F,Tertiary
2896,69,M,Primary_or_below
5688,38,F,Tertiary
6825,24,F,Primary_or_below
9629,43,M,Tertiary
5940,36,F,Secondary
1378,59,M,Secondary
8172,64,M,Tertiary
4955,43,F,Primary_or_below
6176,45,F,Primary_or_below
2225,56,F,Secondary
1389,73,F,Tertiary
2954,62,F,Secondary
7128,65,F,Primary_or_below
6294,46,F,Primary_or_below
6840,52,M,Tertiary
9934,44,F,Secondary
9168,70,M,Secondary
2525,31,F,Tertiary
3989,25,F,Secondary
8152,35,M,Secondary
10132,25,F,Secondary
9609,59,F,Secondary
9418,51,M,Tertiary
9436,67,M,Secondary
9758,63,F,Tertiary
5078,72,F,Primary_or_below
9616,29,F,Primary_or_below
9666,63,M,Tertiary
9957,29,F,Primary_or_below
9354,20,M,Tertiary
9840,68,M,Secondary
1404,80,F,Tertiary
10208,71,F,Secondary
7788,28,F,Primary_or_below
6521,69,F,Tertiary
2327,47,M,Primary_or_below
5391,75,F,Secondary
8469,23,F,Primary_or_below
6555,75,F,Primary_or_below
1218,58,M,Secondary
9402,40,F,Secondary
2090,36,F,Secondary
8666,25,M,Secondary
10577,70,M,Tertiary
10612,49,F,Secondary
5403,59,F,Secondary
8942,62,F,Primary_or_below
10729,22,M,Secondary
5176,47,F,Primary_or_below
2757,33,M,Secondary
10767,44,M,Secondary
1069,75,F,Secondary
8738,61,M,Primary_or_below
4942,25,F,Primary_or_below
7879,31,M,Primary_or_below
1159,19,F,Primary_or_below
3263,27,M,Secondary
7444,19,F,Tertiary
9786,70,F,Primary_or_below
7818,62,M,Tertiary
7703,72,M,Primary_or_below
7883,70,M,Primary_or_below
10709,31,F,Secondary
6561,78,F,Primary_or_below
10511,76,F,Tertiary
2721,77,M,Tertiary
7894,63,M,Secondary
8290,39,F,Secondary
7276,37,F,Primary_or_below
8418,73,M,Tertiary
1643,23,F,Tertiary
8077,29,F,Tertiary
2121,75,M,Secondary
5959,33,F,Primary_or_below
1207,38,F,Tertiary
4164,41,M,Tertiary
5372,56,M,Tertiary
2858,30,F,Primary_or_below
9150,39,F,Primary_or_below
10399,39,F,Tertiary
4221,46,F,Primary_or_below
1674,76,M,Tertiary
4564,54,F,Tertiary
8142,38,F,Primary_or_below
4142,54,M,Secondary
2724,56,M,Tertiary
8956,65,M,Tertiary
4851,68,M,Tertiary
9266,63,M,Secondary
9035,76,M,Secondary
4059,67,F,Primary_or_below
3990,60,F,Tertiary
8563,58,M,Secondary
2798,39,M,Tertiary
1321,24,F,Primary_or_below
8915,39,M,Primary_or_below
1760,70,F,Tertiary
10466,63,M,Secondary
2099,77,M,Tertiary
7361,63,F,Primary_or_below
2218,80,F,Tertiary
5192,37,F,Secondary
2399,40,M,Tertiary
4877,36,F,Primary_or_below
1082,41,M,Secondary
1515,76,M,Secondary
2875,67,F,Secondary
2691,44,M,Secondary
2696,29,F,Secondary
2740,20,M,Tertiary
2773,39,F,Secondary
8094,45,M,Tertiary
10826,64,M,Tertiary
5978,37,F,Tertiary
10715,76,F,Primary_or_below
6275,33,M,Primary_or_below
4939,40,M,Secondary
1339,78,M,Primary_or_below
9922,76,M,Secondary
10526,45,F,Tertiary
9138,39,F,Tertiary
3412,28,F,Secondary
7116,71,M,Secondary
5045,58,F,Tertiary
5954,25,M,Primary_or_below
7921,60,M,Tertiary
3735,22,F,Tertiary
5664,37,M,Secondary
3598,20,M,Primary_or_below
9843,27,F,Primary_or_below
3170,54,M,Tertiary
1754,68,F,Secondary
4299,28,F,Primary_or_below
8610,27,M,Tertiary
7919,65,F,Tertiary
4468,63,M,Primary_or_below
4537,75,M,Tertiary
9460,80,F,Tertiary
4011,73,M,Primary_or_below
9096,57,M,Secondary
1539,22,F,Tertiary
6588,73,F,Primary_or_below
4761,58,F,Tertiary
4798,71,F,Secondary
7876,32,M,Primary_or_below
7692,48,F,Tertiary
4921,34,F,Tertiary
2216,63,F,Secondary
4085,31,F,Secondary
5407,70,F,Primary_or_below
6678,74,M,Secondary
1402,78,M,Secondary
5266,43,M,Primary_or_below
6540,75,M,Primary_or_below
7419,73,F,Primary_or_below
2823,27,F,Primary_or_below
5478,27,M,Tertiary
8024,48,F,Tertiary
5671,59,F,Tertiary
10681,21,F,Tertiary
5515,21,F,Secondary
5793,21,M,Secondary
9485,80,F,Secondary
5727,46,F,Primary_or_below
5046,43,M,Secondary
6027,26,F,Tertiary
4575,70,M,Primary_or_below
6792,21,F,Primary_or_below
2073,28,M,Primary_or_below
6334,59,M,Tertiary
3185,21,F,Primary_or_below
3703,72,F,Secondary
4621,20,F,Tertiary
6666,46,M,Secondary
3435,56,M,Primary_or_below
6990,54,M,Secondary
2779,66,F,Primary_or_below
4240,22,F,Tertiary
3969,24,F,Secondary
9142,34,M,Secondary
6965,37,F,Tertiary
7328,41,M,Secondary
5218,58,M,Tertiary
10006,73,F,Tertiary
7398,68,M,Tertiary
2893,63,F,Tertiary
7451,71,F,Tertiary
4899,27,M,Tertiary
9579,26,F,Primary_or_below
2043,76,F,Tertiary
10870,62,F,Primary_or_below
6341,40,F,Secondary
7874,63,M,Primary_or_below
10730,74,M,Tertiary
7915,39,F,Secondary
7992,42,F,Secondary
8013,46,F,Tertiary
8090,55,F,Primary_or_below
9550,57,M,Secondary
7245,22,F,Tertiary
8548,73,F,Tertiary
8586,21,F,Secondary
8781,30,F,Tertiary
2175,57,M,Primary_or_below
5757,33,F,Tertiary
8571,71,M,Primary_or_below
3976,37,M,Primary_or_below
2132,72,F,Secondary
8582,29,M,Tertiary
2369,40,M,Primary_or_below
7645,80,M,Tertiary
8214,29,M,Secondary
6484,46,M,Tertiary
8006,30,F,Primary_or_below
2989,68,F,Primary_or_below
4222,63,F,Secondary
5069,45,M,Secondary
5736,60,F,Tertiary
9687,60,F,Primary_or_below
9243,20,M,Primary_or_below
2550,75,M,Secondary
9207,69,M,Tertiary
5087,19,M,Primary_or_below
6619,29,F,Secondary
4596,25,M,Primary_or_below
10291,55,M,Primary_or_below
2294,71,F,Secondary
6527,59,F,Secondary
8596,28,M,Primary_or_below
10602,56,F,Tertiary
9681,55,M,Tertiary
1070,35,M,Tertiary
9575,75,M,Primary_or_below
10805,71,M,Primary_or_below
6405,42,F,Tertiary
1008,19,F,Tertiary
1012,25,F,Secondary
10595,79,M,Primary_or_below
1080,75,M,Primary_or_below
6422,42,F,Tertiary
4944,59,M,Tertiary
6355,48,M,Tertiary
1661,28,M,Primary_or_below
8222,41,F,Primary_or_below
8369,28,F,Primary_or_below
9193,40,F,Tertiary
1591,42,M,Primary_or_below
2701,68,F,Primary_or_below
7241,59,M,Secondary
2778,49,M,Secondary
3913,59,F,Primary_or_below
6891,45,F,Primary_or_below
7769,31,F,Secondary
2197,56,M,Primary_or_below
9665,74,F,Tertiary
9309,76,F,Tertiary
4858,64,M,Tertiary
9613,65,F,Secondary
9901,49,F,Secondary
4904,69,M,Tertiary
2839,68,F,Primary_or_below
8622,41,F,Secondary
3032,68,F,Primary_or_below
3634,59,F,Tertiary
1725,63,F,Tertiary
3179,26,M,Tertiary
3253,35,F,Tertiary
2481,19,F,Tertiary
9927,70,M,Primary_or_below
5519,72,M,Primary_or_below
3581,54,F,Primary_or_below
1817,67,F,Primary_or_below
3024,48,F,Secondary
4275,60,M,Secondary
3688,30,M,Tertiary
8193,54,F,Tertiary
1477,52,M,Tertiary
4366,62,M,Tertiary
5873,56,F,Tertiary
4985,64,F,Primary_or_below
1277,67,M,Tertiary
2573,58,F,Secondary
4353,25,F,Primary_or_below
7136,51,M,Secondary
4416,19,F,Secondary
4464,26,F,Secondary
4482,65,F,Tertiary
2278,26,M,Primary_or_below
4667,72,M,Tertiary
10689,30,F,Primary_or_below
6264,38,M,Tertiary
6174,80,F,Primary_or_below
4841,34,M,Primary_or_below
3088,66,M,Primary_or_below
7089,69,M,Primary_or_below
6099,68,M,Secondary
7808,77,M,Tertiary
10702,63,M,Secondary
8763,20,F,Secondary
4758,77,F,Secondary
10982,55,M,Secondary
6069,31,M,Tertiary
6827,30,F,Primary_or_below
6087,28,F,Tertiary
9431,65,M,Tertiary
7191,33,M,Secondary
6408,72,F,Tertiary
9967,22,F,Secondary
6008,56,M,Secondary
1709,53,F,Secondary
6012,50,M,Secondary
7260,41,M,Tertiary
6640,56,F,Tertiary
6659,56,M,Tertiary
3460,79,F,Primary_or_below
10302,20,M,Secondary
5884,43,M,Tertiary
3790,24,F,Tertiary
4897,45,M,Secondary
7018,72,M,Secondary
7029,57,F,Secondary
4549,29,F,Tertiary
6316,29,M,Tertiary
1398,77,M,Primary_or_below
7355,23,M,Primary_or_below
3051,46,F,Secondary
7140,72,F,Tertiary
2728,48,M,Primary_or_below
7909,59,M,Tertiary
8034,23,M,Tertiary
6991,18,M,Tertiary
10235,58,F,Primary_or_below
10719,74,M,Tertiary
8709,30,F,Secondary
1630,31,F,Primary_or_below
8117,52,F,Primary_or_below
4350,58,M,Primary_or_below
9025,59,M,Tertiary
9267,35,M,Primary_or_below
7207,45,M,Secondary
4886,48,F,Primary_or_below
9820,53,F,Tertiary
2841,22,M,Secondary
9075,65,M,Tertiary
2452,68,M,Secondary
2464,46,F,Secondary
10338,57,F,Secondary
10351,58,F,Tertiary
3031,38,F,Primary_or_below
7485,78,F,Tertiary
9472,64,M,Primary_or_below
1093,44,M,Secondary
2002,47,F,Tertiary
9511,55,F,Secondary
1092,38,F,Tertiary
1706,52,F,Primary_or_below
3217,60,F,Primary_or_below
2076,37,F,Secondary
6817,33,F,Secondary
10950,28,M,Secondary
6861,47,M,Primary_or_below
6169,56,F,Tertiary
7343,31,M,Primary_or_below
5728,78,F,Secondary
8070,63,M,Primary_or_below
3262,18,M,Tertiary
3416,38,M,Primary_or_below
3339,52,M,Primary_or_below
4452,58,M,Tertiary
7033,44,F,Secondary
7300,69,F,Secondary
4207,75,F,Primary_or_below
4810,56,M,Secondary
6307,71,M,Primary_or_below
10497,36,F,Primary_or_below
4550,61,M,Primary_or_below
5710,51,F,Secondary
3231,34,M,Primary_or_below
5753,73,F,Primary_or_below
5726,23,F,Primary_or_below
4467,47,F,Tertiary
1206,73,M,Tertiary
5612,19,M,Secondary
5222,46,M,Tertiary
9451,21,M,Secondary
1882,29,M,Secondary
8581,24,M,Primary_or_below
5913,76,F,Secondary
5765,21,M,Secondary
5772,62,F,Tertiary
9204,76,M,Primary_or_below
5510,26,F,Tertiary
5956,62,F,Primary_or_below
9915,29,F,Tertiary
6157,65,F,Tertiary
6062,33,F,Primary_or_below
6744,63,M,Secondary
6171,58,M,Tertiary
5829,25,M,Primary_or_below
5600,21,F,Secondary
5985,25,F,Secondary
10070,32,F,Tertiary
7847,50,F,Secondary
5675,29,F,Secondary
8236,74,M,Secondary
9487,35,F,Tertiary
4449,73,M,Secondary
9818,51,F,Tertiary
1889,19,M,Tertiary
8755,36,M,Tertiary
10035,68,F,Primary_or_below
5356,56,F,Secondary
4930,68,M,Secondary
8240,64,F,Tertiary
1864,33,M,Tertiary
9152,43,F,Tertiary
1506,35,F,Primary_or_below
8166,25,M,Secondary
8602,32,F,Secondary
3153,29,M,Primary_or_below
7885,41,F,Secondary
4658,37,M,Tertiary
9879,61,F,Secondary
5990,43,F,Tertiary
7404,39,F,Secondary
9782,61,F,Secondary
7051,62,M,Tertiary
9839,50,M,Primary_or_below
9873,57,M,Tertiary
10003,66,F,Primary_or_below
4586,45,M,Tertiary
2810,32,M,Primary_or_below
3063,29,M,Primary_or_below
2945,19,M,Secondary
1036,33,F,Primary_or_below
4443,67,M,Primary_or_below
1851,52,M,Secondary
10461,19,F,Primary_or_below
3290,51,M,Tertiary
1873,20,F,Secondary
8156,77,M,Secondary
1057,29,F,Primary_or_below
5955,52,M,Tertiary
1394,28,F,Tertiary
5197,58,M,Secondary
9526,58,M,Secondary
1610,24,F,Primary_or_below
5750,79,M,Secondary
2877,35,M,Primary_or_below
5409,19,M,Secondary
1669,36,F,Secondary
9478,70,F,Secondary
4534,20,M,Tertiary
2082,60,M,Tertiary
7121,60,F,Secondary
8633,31,M,Tertiary
8263,62,F,Secondary
5980,48,M,Primary_or_below
2545,54,F,Secondary
2702,78,M,Tertiary
2718,26,F,Primary_or_below
2744,51,M,Secondary
6638,65,M,Tertiary
3305,64,F,Secondary
3359,53,F,Primary_or_below
7446,76,F,Secondary
8289,38,M,Primary_or_below
10049,48,M,Tertiary
10378,18,F,Tertiary
3776,21,M,Secondary
7666,71,M,Secondary
5521,32,F,Tertiary
4584,47,F,Primary_or_below
3025,51,M,Secondary
4681,30,F,Primary_or_below
8138,18,F,Tertiary
10847,69,M,Primary_or_below
2685,71,F,Tertiary
4404,30,M,Primary_or_below
7035,75,M,Secondary
2276,68,M,Tertiary
4857,18,M,Primary_or_below
10606,39,F,Primary_or_below
1599,57,M,Primary_or_below
6230,23,F,Primary_or_below
4763,67,M,Primary_or_below
7961,29,F,Secondary
9960,49,F,Tertiary
6505,47,F,Secondary
7190,38,F,Secondary
10081,55,M,Primary_or_below
10867,66,M,Primary_or_below
4946,59,F,Secondary
4918,42,F,Tertiary
6594,68,F,Tertiary
4589,68,F,Tertiary
1411,35,F,Secondary
6173,71,F,Tertiary
7310,77,M,Tertiary
7318,61,M,Secondary
1698,30,F,Primary_or_below
6109,33,F,Tertiary
8316,59,F,Secondary
7711,36,M,Primary_or_below
10193,51,F,Tertiary
7869,34,F,Tertiary
7996,32,F,Secondary
4844,74,M,Secondary
4823,65,M,Secondary
10079,74,F,Secondary
1320,79,F,Primary_or_below
1918,69,F,Tertiary
2800,31,M,Tertiary
5537,39,M,Tertiary
7723,44,M,Tertiary
9923,49,M,Secondary
10043,54,M,Tertiary
10833,26,M,Secondary
6564,46,M,Tertiary
6487,56,F,Primary_or_below
7117,18,M,Primary_or_below
2264,68,F,Primary_or_below
10930,57,F,Primary_or_below
4070,57,M,Primary_or_below
1096,25,M,Primary_or_below
2667,79,F,Primary_or_below
2384,57,M,Secondary
1324,33,F,Tertiary
2764,32,F,Primary_or_below
2949,27,M,Secondary
9241,51,M,Primary_or_below
7383,33,F,Tertiary
7704,74,M,Secondary
7799,58,F,Tertiary
5328,63,F,Primary_or_below
5869,46,F,Primary_or_below
2805,48,M,Tertiary
4088,38,F,Primary_or_below
4927,42,F,Primary_or_below
1532,51,M,Tertiary
5783,66,F,Tertiary
7203,59,M,Primary_or_below
4914,60,M,Primary_or_below
1495,61,F,Primary_or_below
2715,35,M,Secondary
1900,19,F,Tertiary
1914,23,F,Secondary
9785,66,M,Primary_or_below
7944,33,F,Primary_or_below
1299,79,M,Primary_or_below
5950,50,F,Primary_or_below
3892,51,F,Secondary
6400,55,M,Tertiary
4604,64,M,Primary_or_below
10662,19,M,Secondary
7629,39,M,Tertiary
8770,28,M,Primary_or_below
1994,46,F,Secondary
8777,75,M,Tertiary
7496,69,F,Secondary
7550,41,F,Secondary
7935,52,F,Primary_or_below
6132,40,F,Primary_or_below
1640,80,M,Primary_or_below
8107,29,M,Tertiary
6207,22,F,Primary_or_below
3743,50,M,Primary_or_below
7820,20,M,Secondary
3707,66,F,Secondary
4528,72,F,Primary_or_below
8177,35,M,Secondary
6429,78,F,Tertiary
4181,48,F,Secondary
8559,30,M,Secondary
9763,22,F,Tertiary
4749,25,F,Tertiary
9837,38,M,Primary_or_below
8928,72,F,Primary_or_below
2449,60,M,Secondary
1072,78,M,Tertiary
6650,19,M,Secondary
8064,33,M,Primary_or_below
6938,69,F,Primary_or_below
7086,60,M,Primary_or_below
3160,28,M,Secondary
4165,41,M,Secondary
7858,70,M,Secondary
9225,38,M,Secondary
1428,43,F,Secondary
6596,48,F,Tertiary
4896,47,F,Primary_or_below
7009,33,F,Primary_or_below
10121,46,M,Secondary
3687,35,F,Secondary
3419,37,F,Tertiary
3432,61,M,Tertiary
8949,79,F,Secondary
9428,39,F,Secondary
7504,80,M,Secondary
8187,52,M,Secondary
8191,57,F,Primary_or_below
5120,38,F,Primary_or_below
5181,73,F,Primary_or_below
3767,51,M,Secondary
3810,69,F,Secondary
4328,32,F,Primary_or_below
5526,29,F,Secondary
4440,19,M,Tertiary
2939,25,M,Secondary
1405,40,F,Secondary
4804,23,M,Primary_or_below
10210,45,F,Primary_or_below
4890,67,M,Primary_or_below
5290,35,F,Tertiary
5539,49,M,Secondary
2540,71,M,Tertiary
9195,22,F,Primary_or_below
7174,52,F,Tertiary
2647,73,M,Primary_or_below
5401,21,F,Secondary
5344,31,M,Primary_or_below
1033,55,M,Tertiary
1517,57,F,Primary_or_below
7907,28,M,Tertiary
5102,22,F,Primary_or_below
6600,66,F,Primary_or_below
10234,20,M,Secondary
10902,24,M,Secondary
10519,45,M,Tertiary
8466,59,F,Tertiary
10419,71,F,Tertiary
3176,64,F,Secondary
4465,60,M,Secondary
8881,32,F,Secondary
7638,36,M,Primary_or_below
6371,49,M,Secondary
7068,22,M,Primary_or_below
7568,52,F,Primary_or_below
5418,62,F,Primary_or_below
6090,52,M,Tertiary
1051,47,F,Primary_or_below
8876,71,F,Primary_or_below
4999,73,F,Primary_or_below
#VALUE!,51,M,Tertiary
10896,68,F,Tertiary
2016,60,M,Tertiary
7631,21,M,Secondary
4190,62,M,Tertiary
3142,25,F,Secondary
8675,75,M,Secondary
2416,37,M,Secondary
5359,80,M,Primary_or_below
10578,53,M,Tertiary
8885,80,M,Tertiary
1028,67,M,Secondary
3852,74,F,Primary_or_below
6822,71,F,Primary_or_below
4381,80,F,Primary_or_below
2458,79,F,Primary_or_below
2615,21,M,Secondary
2796,58,M,Tertiary
7790,73,F,Tertiary
2178,45,M,Tertiary
5911,47,M,Primary_or_below
2759,18,F,Tertiary
3158,31,M,Tertiary
7394,39,M,Primary_or_below
3539,55,F,Secondary
3541,73,F,Tertiary
2785,31,M,Tertiary
9159,77,M,Primary_or_below
2097,19,M,Primary_or_below
7266,24,F,Secondary
3499,27,M,Secondary
5462,51,M,Tertiary
6104,52,M,Primary_or_below
2159,44,M,Secondary
7354,76,M,Secondary
3757,23,M,Tertiary
10078,29,F,Primary_or_below
4046,35,M,Tertiary
3415,78,M,Primary_or_below
4470,65,M,Secondary
6481,23,F,Primary_or_below
9032,80,F,Primary_or_below
7792,45,M,Primary_or_below
7726,71,M,Secondary
1489,71,M,Tertiary
8008,22,M,Primary_or_below
2236,70,F,Tertiary
2781,38,M,Secondary
7384,70,M,Secondary
9063,53,M,Secondary
2479,21,F,Secondary
9006,30,M,Secondary
5864,50,F,Tertiary
4718,62,M,Primary_or_below
9072,39,F,Tertiary
8744,30,F,Secondary
5650,27,F,Secondary
6950,58,M,Tertiary
10871,66,F,Primary_or_below
1205,75,M,Secondary
8627,70,F,Tertiary
8731,48,F,Tertiary
10073,72,M,Primary_or_below
6335,50,F,Primary_or_below
5360,24,M,Secondary
4838,73,M,Primary_or_below
6017,49,M,Tertiary
8258,52,F,Primary_or_below
3954,22,F,Primary_or_below
7918,73,F,Tertiary
1884,34,F,Tertiary
6141,50,M,Primary_or_below
4704,29,F,Secondary
4390,30,F,Primary_or_below
5257,29,F,Primary_or_below
5475,56,F,Tertiary
3867,22,F,Secondary
5845,51,M,Tertiary
9133,18,F,Primary_or_below
7656,28,M,Primary_or_below
5943,34,F,Tertiary
1878,35,M,Secondary
1813,70,F,Secondary
2091,18,M,Primary_or_below
7319,42,M,Secondary
2429,18,M,Secondary
5194,41,F,Secondary
6195,32,F,Tertiary
8801,76,F,Tertiary
7940,35,F,Secondary
7970,58,M,Primary_or_below
1550,69,F,Secondary
10644,47,M,Secondary
8910,69,F,Secondary
1902,73,F,Tertiary
6296,24,F,Tertiary
6741,34,M,Primary_or_below
1974,40,M,Tertiary
6494,50,M,Primary_or_below
2364,63,M,Primary_or_below
6065,21,F,Tertiary
8865,67,M,Tertiary
5870,48,F,Secondary
1493,63,F,Secondary
2506,66,M,Secondary
2512,31,F,Primary_or_below
2564,24,M,Tertiary
1887,59,M,Primary_or_below
6106,63,M,Primary_or_below
4671,79,M,Primary_or_below
7185,50,F,Primary_or_below
9120,79,M,Tertiary
10144,40,F,Primary_or_below
10541,62,M,Primary_or_below
7868,55,F,Primary_or_below
4499,70,F,Tertiary
8631,48,F,Secondary
9856,42,F,Primary_or_below
5336,19,F,Primary_or_below
2182,35,M,Primary_or_below
6900,54,F,Secondary
3174,70,M,Primary_or_below
7202,30,F,Tertiary
10625,43,M,Secondary
9080,19,F,Tertiary
5235,48,M,Secondary
3843,54,M,Secondary
6787,30,F,Secondary
6558,27,F,Primary_or_below
3152,77,F,Tertiary
3483,24,M,Secondary
2068,40,M,Primary_or_below
5791,75,F,Tertiary
5795,30,M,Tertiary
1909,41,F,Tertiary
7679,79,M,Tertiary
3009,50,F,Secondary
5304,69,M,Tertiary
8825,45,F,Tertiary
9100,70,F,Secondary
1488,46,F,Secondary
10230,26,M,Tertiary
5587,38,F,Primary_or_below
6324,41,F,Primary_or_below
2832,33,M,Secondary
8778,79,M,Tertiary
7380,61,F,Tertiary
2699,57,F,Tertiary
5730,32,M,Primary_or_below
9748,34,F,Primary_or_below
1937,70,M,Tertiary
2559,64,F,Primary_or_below
2186,27,M,Tertiary
10616,64,F,Secondary
1081,37,M,Primary_or_below
7901,79,M,Secondary
6254,39,F,Tertiary
8440,67,M,Tertiary
3939,66,M,Primary_or_below
4254,44,F,Primary_or_below
1671,18,F,Tertiary
6278,57,M,Secondary
10512,31,M,Secondary
4834,59,M,Tertiary
8062,44,F,Primary_or_below
5468,80,M,Secondary
9297,42,M,Tertiary
7228,40,M,Primary_or_below
6276,68,F,Primary_or_below
4878,79,F,Tertiary
1179,65,M,Secondary
4698,49,M,Tertiary
3069,79,F,Primary_or_below
8055,43,F,Primary_or_below
8363,52,M,Primary_or_below
5619,37,F,Tertiary
6675,21,F,Secondary
5806,51,F,Secondary
9776,40,F,Secondary
9257,31,M,Secondary
7467,67,M,Secondary
1142,57,F,Primary_or_below
3049,34,M,Primary_or_below
10941,69,F,Primary_or_below
10946,18,F,Secondary
9851,54,F,Secondary
9298,38,F,Secondary
6295,20,M,Secondary
2374,57,F,Tertiary
1714,39,M,Primary_or_below
5933,60,M,Secondary
6810,63,M,Tertiary
7026,34,M,Secondary
10238,51,F,Tertiary
4118,43,M,Tertiary
6940,29,F,Secondary
5086,41,F,Tertiary
5568,24,M,Secondary
9604,42,F,Secondary
10317,50,M,Primary_or_below
1673,56,F,Tertiary
2876,22,F,Primary_or_below
2192,65,M,Tertiary
1015,35,M,Primary_or_below
1281,79,M,Secondary
2053,49,M,Tertiary
2789,42,F,Tertiary
1381,53,F,Primary_or_below
8538,65,F,Secondary
5712,44,M,Primary_or_below
5422,80,M,Primary_or_below
4523,56,F,Secondary
1995,71,M,Primary_or_below
7560,72,F,Secondary
10163,66,F,Secondary
10563,78,M,Secondary
9210,29,M,Tertiary
9125,27,M,Primary_or_below
7744,75,F,Secondary
4107,77,F,Secondary
8940,23,F,Secondary
10682,27,F,Tertiary
2405,22,M,Primary_or_below
9541,54,M,Primary_or_below
10774,66,F,Secondary
2088,46,F,Secondary
3770,52,F,Secondary
2358,19,F,Tertiary
7197,70,M,Secondary
1465,78,M,Secondary
5811,53,F,Secondary
3383,46,M,Primary_or_below
2636,58,F,Tertiary
10449,60,M,Secondary
3983,24,M,Secondary
5042,67,F,Secondary
10391,30,M,Secondary
10048,51,F,Secondary
6038,30,M,Tertiary
10850,29,F,Primary_or_below
2437,62,M,Secondary
1091,32,M,Primary_or_below
2149,38,F,Tertiary
3034,21,F,Tertiary
10277,43,M,Secondary
9893,29,M,Primary_or_below
1546,38,M,Secondary
7236,26,F,Tertiary
2850,70,M,Secondary
10893,20,M,Primary_or_below
4104,72,M,Tertiary
8739,57,M,Primary_or_below
7643,41,F,Tertiary
4080,36,F,Tertiary
3547,45,M,Tertiary
5560,26,M,Primary_or_below
1050,25,M,Primary_or_below
1079,78,M,Tertiary
2044,74,M,Tertiary
6618,59,F,Primary_or_below
4396,48,F,Secondary
6767,22,M,Primary_or_below
7401,24,M,Primary_or_below
8007,62,M,Tertiary
9259,44,M,Primary_or_below
9332,26,M,Tertiary
9612,26,M,Primary_or_below
9984,58,M,Primary_or_below
9707,75,F,Primary_or_below
9769,38,F,Primary_or_below
9885,49,M,Primary_or_below
9747,27,F,Tertiary
9395,45,M,Secondary
9484,58,M,Secondary
9222,51,F,Primary_or_below
9735,18,M,Secondary
9263,63,F,Primary_or_below
9347,41,M,Tertiary
9011,75,M,Tertiary
9027,46,F,Primary_or_below
9646,79,M,Secondary
9738,37,M,Secondary
9574,34,F,Secondary
9438,77,M,Tertiary
9474,33,M,Secondary
9706,59,F,Tertiary
9977,55,F,Primary_or_below
9587,75,F,Primary_or_below
9673,75,F,Primary_or_below
9459,34,F,Tertiary
9215,48,M,Secondary
9225,37,F,Secondary
9482,47,M,Tertiary
9670,76,F,Primary_or_below
9737,34,F,Secondary
9075,32,M,Primary_or_below
9163,19,M,Tertiary
9761,26,M,Secondary
9277,40,M,Tertiary
9971,72,F,Secondary
9819,55,F,Secondary
9825,21,F,Tertiary
9686,47,F,Tertiary
9644,52,M,Primary_or_below
9284,58,M,Tertiary
9513,20,F,Secondary
9502,59,F,Primary_or_below
9097,54,F,Secondary
9361,50,F,Primary_or_below
9610,53,F,Primary_or_below
9667,80,M,Primary_or_below
9739,35,M,Primary_or_below
9528,53,F,Primary_or_below
9448,54,F,Primary_or_below
9592,40,F,Primary_or_below
9618,71,F,Secondary
9359,76,M,Tertiary
9807,63,F,Secondary
9497,27,F,Tertiary
9519,58,F,Tertiary
9594,68,M,Secondary
9514,27,F,Primary_or_below
9326,74,F,Secondary
9036,59,F,Secondary
9233,30,M,Secondary
9835,80,M,Primary_or_below
9799,68,M,Primary_or_below
9340,55,M,Secondary
9177,55,F,Tertiary
9955,29,F,Primary_or_below
9406,69,M,Primary_or_below
9932,78,M,Secondary
9003,74,M,Secondary
9091,66,M,Secondary
9124,52,F,Primary_or_below
9157,74,M,Primary_or_below
9228,25,F,Secondary
9186,38,M,Secondary
9221,62,F,Primary_or_below
9822,19,F,Secondary
9794,25,M,Secondary
9659,56,M,Tertiary
9138,72,F,Secondary
9722,40,F,Secondary
9966,30,F,Tertiary
9576,34,M,Primary_or_below
9239,77,F,Tertiary
9337,43,F,Tertiary
9531,61,M,Secondary
9191,71,F,Primary_or_below
9383,74,F,Secondary
9763,60,M,Secondary
9351,26,F,Secondary
9709,44,F,Secondary
9859,68,F,Primary_or_below
9246,71,F,Tertiary
9993,54,M,Tertiary
9282,18,M,Tertiary
9345,38,F,Primary_or_below
9405,66,M,Secondary
9816,46,M,Secondary
9032,80,F,Primary_or_below
